data_extract_time,id_leg1,orig_port_code,dest_port_code,depart_date,depart_time,arrive_time,duration_hrs,duration_min,duration_total_min,stops,id_leg2,stops_loc,stops_time,prices_lowfare_USD,prices_lowfareplus_USD,prices_flex_USD,prices_prem_USD,prices_premflex_USD,prices_lowfare_GBP,prices_lowfareplus_GBP,prices_flex_GBP,prices_prem_GBP,prices_premflex_GBP,prices_lowfare_EUR,prices_lowfareplus_EUR,prices_flex_EUR,prices_prem_EUR,prices_premflex_EUR,prices_lowfare_SEK,prices_lowfareplus_SEK,prices_flex_SEK,prices_prem_SEK,prices_premflex_SEK
19-06-02 15:44:38,DI7096,LAX,CPH,7/29/2019,19:40,23:35 +1,18,55,1135,1,D82914,London,6h 45m,464,554,1186,874,1316,339.5,389.5,864.6,624.5,954.6,396.51,466.51,1056.17,730.99,1172.22,4253,4803,11352,7852,12601
19-06-02 15:44:52,DY7092,LAX,CPH,7/30/2019,23:15,18:55 +1,10,40,640,0,,,,389.9,479.9,864.9,,1494.9,314.2,364.2,706.9,,1160.9,356.05,426.05,801.05,,1315.59,3832,4382,8621,,14158
19-06-02 15:44:52,DI7096,LAX,CPH,7/30/2019,19:30,18:15 +1,13,45,825,1,D82908,London,1h 35m,479.2,569.2,1186,889.2,1316,351.5,401.5,864.6,636.5,954.6,410.12,480.12,1056.17,744.6,1172.22,4400,4950,11352,7999,12601
19-06-02 15:44:52,DY7088,LAX,CPH,7/30/2019,18:50,18:25 +1,14,35,875,1,D8230,Stockholm,2h 50m,556.6,646.6,1002.2,1266.6,1332.2,355.6,405.6,628,749.1,800.9,406.38,476.38,715.08,852.35,911.07,4021,4571,7221,8621,9221
19-06-02 15:44:52,DI7096,LAX,CPH,7/30/2019,19:30,23:35 +1,19,5,1145,1,D82914,London,6h 55m,395.6,485.6,1034,805.6,1164,285.4,335.4,744.5,570.4,834.5,335.26,405.26,920.06,669.74,1036.11,3594,4144,9887,7193,11136
19-06-02 15:45:08,DY7084,LAX,CPH,7/31/2019,19:40,17:05 +1,12,25,745,1,D83226,Oslo,1h 0m,617.9,707.9,1039,1587.9,1669,397.4,447.4,678.1,1000.4,1064.4,452.47,522.47,770.61,1135.74,1208.33,4846,5396,8270,12199,12981
19-06-02 15:45:08,DI7096,LAX,CPH,7/31/2019,19:30,18:15 +1,13,45,825,1,D82908,London,1h 35m,529.2,619.2,1186,1179.2,1316,381.5,431.5,864.6,846.5,954.6,445.03,515.03,1056.17,1049.72,1172.22,4775,5325,11352,11283,12601
19-06-02 15:45:08,DY7084,LAX,CPH,7/31/2019,19:40,19:50 +1,15,10,910,1,D83240,Oslo,3h 45m,617.9,707.9,1039,1587.9,1669,397.4,447.4,678.1,1000.4,1064.4,452.47,522.47,770.61,1135.74,1208.33,4846,5396,8270,12199,12981
19-06-02 15:45:08,DY7116,LAX,CPH,7/31/2019,22:00,00:40 +2,17,40,1060,1,D83733,Rome,3h 20m,562.6,652.6,1411,1622.6,1821,444,494,1123.4,1296.2,1453,476.83,546.83,1234.48,1326.83,1504.48,5426,5976,13712,15819,17731
19-06-02 15:45:08,DY7084,LAX,CPH,7/31/2019,19:40,23:20 +1,18,40,1120,1,D83230,Oslo,7h 15m,617.9,707.9,1039,1587.9,1669,397.4,447.4,678.1,1000.4,1064.4,452.47,522.47,770.61,1135.74,1208.33,4846,5396,8270,12199,12981
19-06-02 15:45:08,DI7096,LAX,CPH,7/31/2019,19:30,23:35 +1,19,5,1145,1,D82914,London,6h 55m,514,604,1186,1164,1316,369.5,419.5,864.6,834.5,954.6,431.42,501.42,1056.17,1036.11,1172.22,4628,5178,11352,11136,12601
19-06-02 15:45:22,DY7088,LAX,ARN,7/2/2019,18:50,14:25 +1,10,35,635,0,,,,609.9,699.9,859.9,,1489.9,375.1,425.1,522.1,,868,426.35,496.35,592.94,,984.92,4299,4849,5999,,9999
19-06-02 15:45:22,DI7096,LAX,ARN,7/2/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,521.4,611.4,1106.3,1411.4,1516.3,373.9,423.9,801.8,1008.9,1091.8,437.14,507.14,984.82,1256.95,1350.9,4592,5142,10375,13415,14315
19-06-02 15:45:22,DI7096,LAX,ARN,7/2/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,486.5,576.5,1013.1,1376.5,1423.1,346.3,396.3,728.2,981.3,1018.2,405.86,475.86,901.33,1225.67,1267.41,4292,4842,9575,13115,13515
19-06-02 15:45:22,DY7098,LAX,ARN,7/2/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,432.7,522.7,1229.3,1452.7,1649.3,341.8,391.8,978.2,1159.5,1314.9,339.18,409.18,985.23,1219.18,1395.23,4131,4681,11698,14105,15805
19-06-02 15:45:37,DY7084,LAX,ARN,7/3/2019,19:40,19:00 +1,14,20,860,1,DY822,Oslo,3h 5m,543.4,633.4,1015.1,1603.4,1645.1,353.1,403.1,659.3,1012.6,1045.6,402.29,472.29,749.26,1149.61,1186.98,4230,4780,7932,12273,12643
19-06-02 15:45:37,DI7096,LAX,ARN,7/3/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,521.4,611.4,1106.3,1411.4,1516.3,373.9,423.9,801.8,1008.9,1091.8,437.14,507.14,984.82,1256.95,1350.9,4592,5142,10375,13415,14315
19-06-02 15:45:37,DY7098,LAX,ARN,7/3/2019,22:15,00:40 +2,17,25,1045,1,DY4314,Paris,4h 15m,518.4,608.4,1229.3,1458.4,1649.3,410.3,460.3,978.2,1164,1314.9,404.3,474.3,985.23,1224.3,1395.23,4963,5513,11698,14155,15805
19-06-02 15:45:37,DI7096,LAX,ARN,7/3/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,521.4,611.4,1106.3,1411.4,1516.3,373.9,423.9,801.8,1008.9,1091.8,437.14,507.14,984.82,1256.95,1350.9,4592,5142,10375,13415,14315
19-06-02 15:45:53,DY7088,LAX,ARN,7/4/2019,15:45,11:20 +1,10,35,635,0,,,,609.9,699.9,859.9,,1489.9,375.1,425.1,522.1,,868,426.35,496.35,592.94,,984.92,4299,4849,5999,,9999
19-06-02 15:45:53,DI7096,LAX,ARN,7/4/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,481.4,571.4,1106.3,1411.4,1516.3,343.9,393.9,801.8,1008.9,1091.8,402.23,472.23,984.82,1256.95,1350.9,4216,4766,10375,13415,14315
19-06-02 15:45:53,DI7096,LAX,ARN,7/4/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,446.5,536.5,1013.1,1376.5,1423.1,316.3,366.3,728.2,981.3,1018.2,370.95,440.95,901.33,1225.67,1267.41,3916,4466,9575,13115,13515
19-06-02 15:45:53,DY7098,LAX,ARN,7/4/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,467.4,557.4,1229.3,1487.4,1649.3,369.2,419.2,978.2,1186.9,1314.9,370.25,440.25,985.23,1250.25,1395.23,4431,4981,11698,14405,15805
19-06-02 15:45:53,DY7108,LAX,ARN,7/4/2019,16:35,22:55 +1,21,20,1280,1,D85522,Barcelona,5h 0m,502.1,592.1,1397.8,1612.1,1917.8,397.9,447.9,1113.4,1289.2,1530.9,417.14,487.14,1130.98,1257.14,1530.98,4804,5354,13283,15675,18375
19-06-02 15:45:53,DY7108,LAX,ARN,7/4/2019,16:35,23:45 +1,22,10,1330,1,DY4254,Stops: Oslo,Stops: Oslo,558.7,648.7,1397.8,1668.7,1917.8,442.7,492.7,1113.4,1334,1530.9,467.85,537.85,1130.98,1307.85,1530.98,5304,5854,13283,16175,18375
19-06-02 15:46:07,DI7096,LAX,ARN,7/5/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,516.3,606.3,1106.3,876.3,1236.3,371.5,421.5,801.8,626.5,891.8,433.51,503.51,984.82,733.08,1100.87,4516,5066,10375,7740,11624
19-06-02 15:46:07,DY7110,LAX,ARN,7/5/2019,20:00,21:05 +1,16,5,965,1,D85552,Barcelona,1h 35m,641.4,731.4,1397.8,1691.4,1917.8,508.8,558.8,1113.4,1351.9,1530.9,538.13,608.13,1130.98,1328.13,1530.98,6093,6643,13283,16375,18375
19-06-02 15:46:22,DY7088,LAX,ARN,7/6/2019,18:00,13:35 +1,10,35,635,0,,,,429.9,519.9,859.9,,1189.9,271.3,321.3,522.1,,695,308.75,378.75,592.94,,788.93,3099,3649,5999,,7999
19-06-02 15:46:22,DI7094,LAX,ARN,7/6/2019,23:55,23:50 +1,14,55,895,1,D82858,London,2h 15m,454.8,544.8,1106.3,864.8,1236.3,332.4,382.4,801.8,617.4,891.8,388.25,458.25,984.82,722.73,1100.87,4041,4591,10375,7640,11624
19-06-02 15:46:22,DI7096,LAX,ARN,7/6/2019,19:30,19:45 +1,15,15,915,1,DY4456,London,2h 35m,495.5,585.5,1211.1,1195.5,1341.1,364.6,414.6,884.6,859.6,974.6,424.76,494.76,1078.66,1064.36,1194.71,4391,4941,11275,11274,12524
19-06-02 15:46:22,DY7108,LAX,ARN,7/6/2019,18:25,20:50 +1,17,25,1045,1,D85552,Barcelona,2h 55m,626.7,716.7,1397.8,1416.7,1597.8,496.4,546.4,1113.4,1130.8,1274,528.7,598.7,1130.98,1118.7,1280.98,5904,6454,13283,13642,15242
19-06-02 15:46:22,DI7096,LAX,ARN,7/6/2019,19:30,23:50 +1,19,20,1160,1,D82858,London,6h 40m,454.8,544.8,1106.3,1154.8,1236.3,332.4,382.4,801.8,827.4,891.8,388.25,458.25,984.82,1027.85,1100.87,4041,4591,10375,10924,11624
19-06-02 15:46:22,DY7098,LAX,ARN,7/6/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,473.7,563.7,1229.3,1313.7,1429.3,373.6,423.6,978.2,1047.1,1138.5,381.67,451.67,985.23,1041.67,1145.23,4440,4990,11698,12654,13654
19-06-02 15:46:37,DY7084,LAX,ARN,7/7/2019,20:30,19:00 +1,13,30,810,1,DY822,Oslo,2h 15m,426,516,1015.1,1576,1645.1,275,325,659.3,991,1045.6,313.68,383.68,749.26,1125.06,1186.98,3311,3861,7932,12043,12643
19-06-02 15:46:37,DI7096,LAX,ARN,7/7/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,431.4,521.4,1106.3,841.4,1236.3,313.9,363.9,801.8,598.9,891.8,367.32,437.32,984.82,701.8,1100.87,3841,4391,10375,7440,11624
19-06-02 15:46:37,DY7110,LAX,ARN,7/7/2019,20:00,21:05 +1,16,5,965,1,D85552,Barcelona,1h 35m,524.7,614.7,1397.8,1314.7,1597.8,415.8,465.8,1113.4,1050.2,1274,437.42,507.42,1130.98,1027.42,1280.98,5004,5554,13283,12742,15242
19-06-02 15:46:37,DY7098,LAX,ARN,7/7/2019,22:15,00:40 +2,17,25,1045,1,DY4314,Paris,4h 15m,369,459,1229.3,949,1429.3,290.1,340.1,978.2,755.1,1138.5,290.6,360.6,985.23,750.6,1145.23,3455,4005,11698,9126,13654
19-06-02 15:46:37,DI7096,LAX,ARN,7/7/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 0m,408.2,498.2,1013.1,818.2,1143.1,295.6,345.6,728.2,580.6,818.2,346.5,416.5,901.33,680.98,1017.38,3641,4191,9575,7240,10824
19-06-02 15:46:54,DI7096,LAX,ARN,7/8/2019,19:40,20:20 +1,15,40,940,1,D82856,London,3h 0m,431.4,521.4,1106.3,1131.4,1236.3,313.9,363.9,801.8,808.9,891.8,367.32,437.32,984.82,1006.92,1100.87,3841,4391,10375,10724,11624
19-06-02 15:46:54,DY7110,LAX,ARN,7/8/2019,20:00,21:05 +1,16,5,965,1,D85552,Barcelona,1h 35m,442.1,532.1,1397.8,982.1,1597.8,349.7,399.7,1113.4,783.3,1274,367.14,437.14,1130.98,787.14,1280.98,4217,4767,13283,9505,15242
19-06-02 15:46:54,DY7092,LAX,ARN,7/8/2019,18:00,20:10 +1,17,10,1030,1,D8231,Copenhagen,5h 20m,443.7,533.7,1056.5,993.7,1386.5,348.9,398.9,851.8,739.3,1060.4,397.49,467.49,967.38,839.87,1203.79,4203,4753,10291,8964,12835
19-06-02 15:46:54,DY7098,LAX,ARN,7/8/2019,22:15,00:40 +2,17,25,1045,1,DY4314,Paris,4h 15m,345.9,435.9,1229.3,925.9,1429.3,271.8,321.8,978.2,736.8,1138.5,269.89,339.89,985.23,729.89,1145.23,3255,3805,11698,8926,13654
19-06-02 15:46:54,DI7096,LAX,ARN,7/8/2019,19:40,23:15 +1,18,35,1115,1,D82858,London,5h 55m,396.5,486.5,1013.1,1096.5,1143.1,286.3,336.3,728.2,781.3,818.2,336.04,406.04,901.33,975.64,1017.38,3541,4091,9575,10424,10824
19-06-02 15:47:08,DY7088,LAX,ARN,7/9/2019,18:50,14:25 +1,10,35,635,0,,,,569.9,659.9,859.9,,1489.9,353.4,403.4,522.1,,868,401.75,471.75,592.94,,984.92,3999,4549,5999,,9999
19-06-02 15:47:08,DI7096,LAX,ARN,7/9/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,408.2,498.2,1013.1,818.2,1143.1,295.6,345.6,728.2,580.6,818.2,346.5,416.5,901.33,680.98,1017.38,3641,4191,9575,7240,10824
19-06-02 15:47:08,DI7096,LAX,ARN,7/9/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,408.2,498.2,1013.1,818.2,1143.1,295.6,345.6,728.2,580.6,818.2,346.5,416.5,901.33,680.98,1017.38,3641,4191,9575,7240,10824
19-06-02 15:47:08,DY7098,LAX,ARN,7/9/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,381.6,471.6,1229.3,1261.6,1429.3,300.4,350.4,978.2,1005.9,1138.5,305.02,375.02,985.23,995.02,1145.23,3599,4149,11698,12204,13654
19-06-02 15:47:23,DY7084,LAX,ARN,7/10/2019,19:40,19:00 +1,14,20,860,1,DY822,Oslo,3h 5m,466,556,1015.1,976,1345.1,303.3,353.3,659.3,614.2,857.2,345.71,415.71,749.26,698.02,973.46,3656,4206,7932,7447,10345
19-06-02 15:47:23,DI7096,LAX,ARN,7/10/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,414.8,504.8,1106.3,864.8,1236.3,302.4,352.4,801.8,617.4,891.8,353.35,423.35,984.82,722.73,1100.87,3665,4215,10375,7640,11624
19-06-02 15:47:23,DY7098,LAX,ARN,7/10/2019,22:15,00:40 +2,17,25,1045,1,DY4314,Paris,4h 15m,357.4,447.4,1229.3,1487.4,1649.3,280.9,330.9,978.2,1186.9,1314.9,280.25,350.25,985.23,1250.25,1395.23,3355,3905,11698,14405,15805
19-06-02 15:47:23,DI7096,LAX,ARN,7/10/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,414.8,504.8,1106.3,864.8,1236.3,302.4,352.4,801.8,617.4,891.8,353.35,423.35,984.82,722.73,1100.87,3665,4215,10375,7640,11624
19-06-02 15:47:38,DY7088,LAX,ARN,7/11/2019,15:45,11:20 +1,10,35,635,0,,,,339.9,429.9,859.9,,1189.9,219.4,269.4,522.1,,695,249.96,319.96,592.94,,788.93,2499,3049,5999,,7999
19-06-02 15:47:38,DI7096,LAX,ARN,7/11/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,426.3,516.3,1106.3,1166.3,1236.3,311.5,361.5,801.8,836.5,891.8,363.7,433.7,984.82,1038.2,1100.87,3765,4315,10375,11024,11624
19-06-02 15:47:38,DI7096,LAX,ARN,7/11/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,426.3,516.3,1106.3,1166.3,1236.3,311.5,361.5,801.8,836.5,891.8,363.7,433.7,984.82,1038.2,1100.87,3765,4315,10375,11024,11624
19-06-02 15:47:38,DY7098,LAX,ARN,7/11/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,422.1,512.1,1229.3,972.1,1429.3,332.4,382.4,978.2,773.3,1138.5,341.31,411.31,985.23,771.31,1145.23,3949,4499,11698,9326,13654
19-06-02 15:47:38,DY7108,LAX,ARN,7/11/2019,16:35,22:55 +1,21,20,1280,1,D85522,Barcelona,5h 0m,626.7,716.7,1397.8,1416.7,1597.8,496.4,546.4,1113.4,1130.8,1274,528.7,598.7,1130.98,1118.7,1280.98,5904,6454,13283,13642,15242
19-06-02 15:47:38,DY7108,LAX,ARN,7/11/2019,16:35,23:45 +1,22,10,1330,1,DY4254,Stops: Oslo,Stops: Oslo,581.4,671.4,1397.8,1371.4,1597.8,460.6,510.6,1113.4,1095,1274,488.13,558.13,1130.98,1078.13,1280.98,5504,6054,13283,13242,15242
19-06-02 15:47:54,DI7096,LAX,ARN,7/12/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,609.5,699.5,1211.1,969.5,1341.1,445.2,495.2,884.6,700.2,974.6,517,587,1078.66,816.57,1194.71,5316,5866,11275,8540,12524
19-06-02 15:47:54,DY7110,LAX,ARN,7/12/2019,20:00,21:05 +1,16,5,965,1,D85552,Barcelona,1h 35m,672,762,1397.8,1462,1597.8,532.2,582.2,1113.4,1166.6,1274,569.27,639.27,1130.98,1159.27,1280.98,6304,6854,13283,14042,15242
19-06-02 15:48:08,DY7088,LAX,ARN,7/13/2019,18:00,13:35 +1,10,35,635,0,,,,429.9,519.9,859.9,,1189.9,271.3,321.3,522.1,,695,308.75,378.75,592.94,,788.93,3099,3649,5999,,7999
19-06-02 15:48:08,DI7096,LAX,ARN,7/13/2019,19:30,19:45 +1,15,15,915,1,DY4456,London,2h 35m,524.6,614.6,1211.1,934.6,1341.1,387.6,437.6,884.6,672.6,974.6,450.81,520.81,1078.66,785.29,1194.71,4641,5191,11275,8240,12524
19-06-02 15:48:08,DY7108,LAX,ARN,7/13/2019,18:25,20:50 +1,17,25,1045,1,D85552,Barcelona,2h 55m,645.9,735.9,1397.8,1495.9,1597.8,510.8,560.8,1113.4,1193.4,1274,549.7,619.7,1130.98,1189.7,1280.98,6017,6567,13283,14342,15242
19-06-02 15:48:08,DI7096,LAX,ARN,7/13/2019,19:30,23:50 +1,19,20,1160,1,D82858,London,6h 40m,495.5,585.5,1211.1,905.5,1341.1,364.6,414.6,884.6,649.6,974.6,424.76,494.76,1078.66,759.24,1194.71,4391,4941,11275,7990,12524
19-06-02 15:48:08,DY7098,LAX,ARN,7/13/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,392.1,482.1,1229.3,972.1,1429.3,308.3,358.3,978.2,773.3,1138.5,311.31,381.31,985.23,771.31,1145.23,3655,4205,11698,9326,13654
19-06-02 15:48:23,DY7084,LAX,ARN,7/14/2019,20:30,19:00 +1,13,30,810,1,DY822,Oslo,2h 15m,426,516,1015.1,1576,1645.1,275,325,659.3,991,1045.6,313.68,383.68,749.26,1125.06,1186.98,3311,3861,7932,12043,12643
19-06-02 15:48:23,DI7094,LAX,ARN,7/14/2019,0:05,23:50,14,45,885,1,D82858,London,2h 5m,455.5,545.5,1211.1,905.5,1341.1,334.6,384.6,884.6,649.6,974.6,389.86,459.86,1078.66,759.24,1194.71,4015,4565,11275,7990,12524
19-06-02 15:48:23,DI7096,LAX,ARN,7/14/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,426.3,516.3,1106.3,876.3,1236.3,311.5,361.5,801.8,626.5,891.8,363.7,433.7,984.82,733.08,1100.87,3765,4315,10375,7740,11624
19-06-02 15:48:23,DY7110,LAX,ARN,7/14/2019,20:00,21:05 +1,16,5,965,1,D85552,Barcelona,1h 35m,649.3,739.3,1397.8,1129.3,1597.8,514.3,564.3,1113.4,899.7,1274,548.98,618.98,1130.98,918.98,1280.98,6104,6654,13283,10805,15242
19-06-02 15:48:23,DY7098,LAX,ARN,7/14/2019,22:15,00:40 +2,17,25,1045,1,DY4314,Paris,4h 15m,392.1,482.1,1229.3,972.1,1429.3,308.3,358.3,978.2,773.3,1138.5,311.31,381.31,985.23,771.31,1145.23,3655,4205,11698,9326,13654
19-06-02 15:48:23,DI7096,LAX,ARN,7/14/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 0m,403.1,493.1,1106.3,853.1,1236.3,293.2,343.2,801.8,608.2,891.8,342.88,412.88,984.82,712.26,1100.87,3565,4115,10375,7540,11624
19-06-02 15:48:38,DI7096,LAX,ARN,7/15/2019,19:40,20:20 +1,15,40,940,1,D82856,London,3h 0m,391.4,481.4,1106.3,1131.4,1236.3,283.9,333.9,801.8,808.9,891.8,332.42,402.42,984.82,1006.92,1100.87,3465,4015,10375,10724,11624
19-06-02 15:48:38,DY7110,LAX,ARN,7/15/2019,20:00,21:05 +1,16,5,965,1,D85552,Barcelona,1h 35m,521.4,611.4,1397.8,1371.4,1597.8,412.4,462.4,1113.4,1095,1274,438.13,508.13,1130.98,1078.13,1280.98,4917,5467,13283,13242,15242
19-06-02 15:48:38,DY7092,LAX,ARN,7/15/2019,18:00,20:10 +1,17,10,1030,1,D8231,Copenhagen,5h 20m,488.7,578.7,1056.5,993.7,1386.5,385.7,435.7,851.8,739.3,1060.4,439.21,509.21,967.38,839.87,1203.79,4652,5202,10291,8964,12835
19-06-02 15:48:38,DY7098,LAX,ARN,7/15/2019,22:15,00:40 +2,17,25,1045,1,DY4314,Paris,4h 15m,369,459,1229.3,949,1429.3,290.1,340.1,978.2,755.1,1138.5,290.6,360.6,985.23,750.6,1145.23,3455,4005,11698,9126,13654
19-06-02 15:48:38,DI7096,LAX,ARN,7/15/2019,19:40,23:15 +1,18,35,1115,1,D82858,London,5h 55m,379.8,469.8,1106.3,1119.8,1236.3,274.8,324.8,801.8,799.8,891.8,322.07,392.07,984.82,996.57,1100.87,3365,3915,10375,10624,11624
19-06-02 15:48:53,DY7088,LAX,ARN,7/16/2019,18:50,14:25 +1,10,35,635,0,,,,339.9,429.9,859.9,,1489.9,219.4,269.4,522.1,,868,249.96,319.96,592.94,,984.92,2499,3049,5999,,9999
19-06-02 15:48:53,DI7096,LAX,ARN,7/16/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,403.1,493.1,1106.3,853.1,1236.3,293.2,343.2,801.8,608.2,891.8,342.88,412.88,984.82,712.26,1100.87,3565,4115,10375,7540,11624
19-06-02 15:48:53,DI7096,LAX,ARN,7/16/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,414.8,504.8,1106.3,864.8,1236.3,302.4,352.4,801.8,617.4,891.8,353.35,423.35,984.82,722.73,1100.87,3665,4215,10375,7640,11624
19-06-02 15:48:53,DY7098,LAX,ARN,7/16/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,387.4,477.4,1229.3,1267.4,1429.3,305,355,978.2,1010.5,1138.5,310.25,380.25,985.23,1000.25,1145.23,3649,4199,11698,12254,13654
19-06-02 15:49:07,DY7084,LAX,ARN,7/17/2019,19:40,19:00 +1,14,20,860,1,DY822,Oslo,3h 5m,556,646,1015.1,1576,1645.1,359.8,409.8,659.3,991,1045.6,409.76,479.76,749.26,1125.06,1186.98,4345,4895,7932,12043,12643
19-06-02 15:49:07,DI7096,LAX,ARN,7/17/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,426.3,516.3,1106.3,1166.3,1236.3,311.5,361.5,801.8,836.5,891.8,363.7,433.7,984.82,1038.2,1100.87,3765,4315,10375,11024,11624
19-06-02 15:49:07,DY7098,LAX,ARN,7/17/2019,22:15,00:40 +2,17,25,1045,1,DY4314,Paris,4h 15m,380.5,470.5,1229.3,1290.5,1429.3,299.2,349.2,978.2,1028.8,1138.5,300.96,370.96,985.23,1020.96,1145.23,3555,4105,11698,12454,13654
19-06-02 15:49:07,DI7096,LAX,ARN,7/17/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,426.3,516.3,1106.3,1166.3,1236.3,311.5,361.5,801.8,836.5,891.8,363.7,433.7,984.82,1038.2,1100.87,3765,4315,10375,11024,11624
19-06-02 15:49:22,DY7088,LAX,ARN,7/18/2019,15:45,11:20 +1,10,35,635,0,,,,429.9,519.9,859.9,,1189.9,271.3,321.3,522.1,,695,308.75,378.75,592.94,,788.93,3099,3649,5999,,7999
19-06-02 15:49:22,DI7096,LAX,ARN,7/18/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,524.6,614.6,1211.1,1224.6,1341.1,387.6,437.6,884.6,882.6,974.6,450.81,520.81,1078.66,1090.41,1194.71,4641,5191,11275,11524,12524
19-06-02 15:49:22,DI7096,LAX,ARN,7/18/2019,19:30,23:15 +1,18,45,1125,1,D82858,London,6h 5m,524.6,614.6,1211.1,1224.6,1341.1,387.6,437.6,884.6,882.6,974.6,450.81,520.81,1078.66,1090.41,1194.71,4641,5191,11275,11524,12524
19-06-02 15:49:22,DY7098,LAX,ARN,7/18/2019,20:00,00:40 +2,19,40,1180,1,DY4314,Paris,6h 30m,392.1,482.1,1229.3,972.1,1429.3,308.3,358.3,978.2,773.3,1138.5,311.31,381.31,985.23,771.31,1145.23,3655,4205,11698,9326,13654
19-06-02 15:49:22,DY7108,LAX,ARN,7/18/2019,16:35,22:55 +1,21,20,1280,1,D85522,Barcelona,5h 0m,581.4,671.4,1397.8,1691.4,1917.8,460.6,510.6,1113.4,1351.9,1530.9,488.13,558.13,1130.98,1328.13,1530.98,5504,6054,13283,16375,18375
19-06-02 15:49:22,DY7108,LAX,ARN,7/18/2019,16:35,23:45 +1,22,10,1330,1,DY4254,Stops: Oslo,Stops: Oslo,649.3,739.3,1397.8,1759.3,1917.8,514.3,564.3,1113.4,1405.6,1530.9,548.98,618.98,1130.98,1388.98,1530.98,6104,6654,13283,16975,18375
19-06-02 15:49:37,DI7096,LAX,ARN,7/19/2019,19:30,20:20 +1,15,50,950,1,D82856,London,3h 10m,545.5,635.5,1106.3,1475.5,1516.3,394.6,444.6,801.8,1059.6,1091.8,459.67,529.67,984.82,1314.39,1350.9,4766,5316,10375,13965,14315
19-06-02 15:49:37,DY7110,LAX,ARN,7/19/2019,20:00,21:05 +1,16,5,965,1,D85552,Barcelona,1h 35m,705.9,795.9,1397.8,1185.9,1597.8,559,609,1113.4,944.4,1274,599.7,669.7,1130.98,969.7,1280.98,6604,7154,13283,11305,15242
19-06-02 15:49:52,DY7088,LAX,ARN,7/20/2019,18:00,13:35 +1,10,35,635,0,,,,429.9,519.9,859.9,,1489.9,271.3,321.3,522.1,,868,308.75,378.75,592.94,,984.92,3099,3649,5999,,9999
19-06-02 15:49:52,DI7094,LAX,ARN,7/20/2019,23:55,23:50 +1,14,55,895,1,D82858,London,2h 15m,426.3,516.3,1106.3,876.3,1236.3,311.5,361.5,801.8,626.5,891.8,363.7,433.7,984.82,733.08,1100.87,3765,4315,10375,7740,11624
19-06-02 15:49:52,DI7096,LAX,ARN,7/20/2019,19:30,19:45 +1,15,15,915,1,DY4456,London,2h 35m,524.6,614.6,1211.1,1224.6,1341.1,387.6,437.6,884.6,882.6,974.6,450.81,520.81,1078.66,1090.41,1194.71,4641,5191,11275,11524,12524
19-06-02 15:49:52,DY7108,LAX,ARN,7/20/2019,18:25,20:50 +1,17,25,1045,1,D85552,Barcelona,2h 55m,645.9,735.9,1397.8,1495.9,1597.8,510.8,560.8,1113.4,1193.4,1274,549.7,619.7,1130.98,1189.7,1280.98,6017,6567,13283,14342,15242
19-06-02 15:49:52,DI7096,LAX,ARN,7/20/2019,19:30,23:50 +1,19,20,1160,1,D82858,London,6h 40m,466.3,556.3,1106.3,1166.3,1236.3,341.5,391.5,801.8,836.5,891.8,398.6,468.6,984.82,1038.2,1100.87,4141,4691,10375,11024,11624
