orig_port_coded,dest_port_coded,days_to_flight,depart_yr,depart_mo,depart_day,duration_total_min,stops,prices_lowfare_USD
0,3,80.0,2019,8,21,825,1,443.7
0,3,80.0,2019,8,21,830,1,403.4
0,3,80.0,2019,8,21,840,1,438.0
0,3,81.0,2019,8,22,595,1,346.6
0,3,81.0,2019,8,22,610,1,460.8
0,3,81.0,2019,8,22,655,1,373.9
0,3,81.0,2019,8,22,670,1,346.6
0,3,81.0,2019,8,22,775,1,346.6
0,3,81.0,2019,8,22,780,1,367.9
0,3,81.0,2019,8,22,795,1,420.8
0,3,81.0,2019,8,22,825,1,459.0
0,3,81.0,2019,8,22,830,1,483.4
0,3,81.0,2019,8,22,845,1,460.8
0,3,82.0,2019,8,23,455,0,304.9
0,3,82.0,2019,8,23,750,1,367.9
0,3,82.0,2019,8,23,830,1,443.4
0,3,83.0,2019,8,24,625,1,500.8
0,3,83.0,2019,8,24,655,1,397.9
0,3,83.0,2019,8,24,745,1,397.9
0,3,83.0,2019,8,24,795,1,523.6
0,3,83.0,2019,8,24,805,1,514.2
0,3,83.0,2019,8,24,870,1,397.9
0,3,83.0,2019,8,24,950,1,397.9
0,3,83.0,2019,8,24,1005,1,493.2
0,3,83.0,2019,8,24,1040,1,397.9
0,3,83.0,2019,8,24,1045,1,420.8
0,3,84.0,2019,8,25,455,0,214.9
0,3,84.0,2019,8,25,570,1,337.9
0,3,84.0,2019,8,25,685,1,420.8
0,3,84.0,2019,8,25,690,1,316.6
0,3,84.0,2019,8,25,695,1,337.9
0,3,84.0,2019,8,25,735,1,420.8
0,3,84.0,2019,8,25,765,1,316.6
0,3,84.0,2019,8,25,785,1,337.9
0,3,84.0,2019,8,25,795,1,420.8
0,3,84.0,2019,8,25,825,1,483.7
0,3,85.0,2019,8,26,620,1,438.0
0,3,85.0,2019,8,26,690,1,346.6
0,3,85.0,2019,8,26,765,1,346.6
0,3,85.0,2019,8,26,795,1,398.0
0,3,85.0,2019,8,26,830,1,371.0
0,3,85.0,2019,8,26,855,1,438.0
0,3,85.0,2019,8,26,870,1,346.6
0,3,85.0,2019,8,26,955,1,398.0
0,3,85.0,2019,8,26,965,1,346.6
0,3,86.0,2019,8,27,455,0,244.9
0,3,86.0,2019,8,27,575,1,337.9
0,3,86.0,2019,8,27,610,1,438.0
0,3,86.0,2019,8,27,655,1,337.9
0,3,86.0,2019,8,27,780,1,337.9
0,3,86.0,2019,8,27,795,1,398.0
0,3,86.0,2019,8,27,805,1,483.7
0,3,86.0,2019,8,27,830,1,363.4
0,3,86.0,2019,8,27,845,1,438.0
0,3,86.0,2019,8,27,870,1,337.9
0,3,87.0,2019,8,28,455,0,244.9
0,3,87.0,2019,8,28,685,1,438.0
0,3,87.0,2019,8,28,730,1,438.0
0,3,87.0,2019,8,28,795,1,438.0
0,3,87.0,2019,8,28,825,1,523.7
0,3,87.0,2019,8,28,830,1,403.4
0,3,87.0,2019,8,28,840,1,438.0
0,3,88.0,2019,8,29,595,1,346.6
0,3,88.0,2019,8,29,610,1,438.0
0,3,88.0,2019,8,29,655,1,337.9
0,3,88.0,2019,8,29,670,1,346.6
0,3,88.0,2019,8,29,775,1,346.6
0,3,88.0,2019,8,29,780,1,337.9
0,3,88.0,2019,8,29,795,1,438.0
0,3,88.0,2019,8,29,825,1,483.7
0,3,88.0,2019,8,29,830,1,363.4
0,3,88.0,2019,8,29,845,1,438.0
0,3,89.0,2019,8,30,455,0,274.9
0,3,89.0,2019,8,30,750,1,367.9
0,3,89.0,2019,8,30,830,1,363.4
0,4,1.0,2019,6,3,420,0,499.9
0,4,1.0,2019,6,3,885,1,1249.7
0,4,2.0,2019,6,4,420,0,399.9
0,4,2.0,2019,6,4,420,0,399.9
0,4,2.0,2019,6,4,420,0,399.9
0,4,2.0,2019,6,4,680,1,793.5
0,4,2.0,2019,6,4,755,1,1018.6
0,4,2.0,2019,6,4,885,1,722.4
0,4,2.0,2019,6,4,925,1,995.8
0,4,2.0,2019,6,4,1020,1,870.9
0,4,3.0,2019,6,5,420,0,449.9
0,4,3.0,2019,6,5,420,0,399.9
0,4,3.0,2019,6,5,835,1,606.4
0,4,3.0,2019,6,5,850,1,656.7
0,4,3.0,2019,6,5,925,1,636.8
0,4,4.0,2019,6,6,420,0,399.9
0,4,4.0,2019,6,6,420,0,399.9
0,4,4.0,2019,6,6,420,0,399.9
0,4,4.0,2019,6,6,680,1,1010.9
0,4,4.0,2019,6,6,850,1,645.3
0,4,5.0,2019,6,7,420,0,499.9
0,4,5.0,2019,6,7,420,0,699.9
0,4,5.0,2019,6,7,680,1,1132.6
0,4,5.0,2019,6,7,885,1,621.0
0,4,6.0,2019,6,8,420,0,499.9
0,4,6.0,2019,6,8,420,0,499.9
0,4,6.0,2019,6,8,680,1,1148.2
0,4,6.0,2019,6,8,885,1,733.8
0,4,6.0,2019,6,8,1020,1,1148.2
0,4,7.0,2019,6,9,420,0,319.9
0,4,7.0,2019,6,9,420,0,359.9
0,4,7.0,2019,6,9,420,0,399.9
0,4,7.0,2019,6,9,770,1,1043.3
0,4,7.0,2019,6,9,865,1,591.0
0,4,7.0,2019,6,9,920,1,545.6
0,4,7.0,2019,6,9,980,1,1031.7
0,4,7.0,2019,6,9,1010,1,545.6
0,4,8.0,2019,6,10,415,0,399.9
0,4,8.0,2019,6,10,420,0,319.9
0,4,8.0,2019,6,10,420,0,319.9
0,4,8.0,2019,6,10,770,1,1072.2
0,4,8.0,2019,6,10,885,1,565.3
0,4,8.0,2019,6,10,980,1,1072.2
0,4,9.0,2019,6,11,420,0,319.9
0,4,9.0,2019,6,11,420,0,359.9
0,4,9.0,2019,6,11,420,0,359.9
0,4,9.0,2019,6,11,680,1,753.5
0,4,9.0,2019,6,11,755,1,455.6
0,4,9.0,2019,6,11,885,1,449.6
0,4,9.0,2019,6,11,925,1,455.6
0,4,9.0,2019,6,11,1020,1,753.5
0,4,10.0,2019,6,12,420,0,699.9
0,4,10.0,2019,6,12,835,1,501.2
0,4,10.0,2019,6,12,850,1,591.0
0,4,10.0,2019,6,12,925,1,478.4
0,4,11.0,2019,6,13,420,0,359.9
0,4,11.0,2019,6,13,420,0,399.9
0,4,11.0,2019,6,13,420,0,399.9
0,4,11.0,2019,6,13,675,1,1204.5
0,4,11.0,2019,6,13,680,1,985.9
0,4,11.0,2019,6,13,850,1,501.0
0,4,11.0,2019,6,13,885,1,1146.7
0,4,11.0,2019,6,13,1020,1,902.5
0,4,11.0,2019,6,13,1085,1,1065.8
0,4,12.0,2019,6,14,420,0,399.9
0,4,12.0,2019,6,14,420,0,499.9
0,4,12.0,2019,6,14,680,1,583.6
0,4,12.0,2019,6,14,885,1,541.0
0,4,13.0,2019,6,15,420,0,449.9
0,4,13.0,2019,6,15,420,0,499.9
0,4,13.0,2019,6,15,680,1,1078.2
0,4,13.0,2019,6,15,1020,1,1015.1
0,4,14.0,2019,6,16,420,0,279.9
0,4,14.0,2019,6,16,420,0,319.9
0,4,14.0,2019,6,16,420,0,359.9
0,4,14.0,2019,6,16,770,1,851.1
0,4,14.0,2019,6,16,920,1,980.6
0,4,14.0,2019,6,16,935,1,945.1
0,4,14.0,2019,6,16,980,1,822.2
0,4,14.0,2019,6,16,1010,1,988.2
0,4,15.0,2019,6,17,415,0,359.9
0,4,15.0,2019,6,17,420,0,319.9
0,4,15.0,2019,6,17,420,0,319.9
0,4,15.0,2019,6,17,770,1,1031.1
0,4,15.0,2019,6,17,980,1,973.3
0,4,16.0,2019,6,18,420,0,359.9
0,4,16.0,2019,6,18,420,0,319.9
0,4,16.0,2019,6,18,420,0,359.9
0,4,16.0,2019,6,18,680,1,848.2
0,4,16.0,2019,6,18,755,1,500.6
0,4,16.0,2019,6,18,925,1,500.6
0,4,16.0,2019,6,18,1020,1,758.8
0,4,17.0,2019,6,19,420,0,449.9
0,4,17.0,2019,6,19,835,1,740.8
0,4,17.0,2019,6,19,925,1,725.6
0,4,18.0,2019,6,20,420,0,359.9
0,4,18.0,2019,6,20,420,0,359.9
0,4,18.0,2019,6,20,420,0,359.9
0,4,18.0,2019,6,20,675,1,1101.1
0,4,18.0,2019,6,20,680,1,1210.2
0,4,18.0,2019,6,20,850,1,875.1
0,4,18.0,2019,6,20,885,1,1043.3
0,4,18.0,2019,6,20,1020,1,1210.2
0,4,18.0,2019,6,20,1085,1,997.0
0,4,19.0,2019,6,21,420,0,399.9
0,4,19.0,2019,6,21,420,0,559.9
0,4,19.0,2019,6,21,680,1,1102.2
0,4,20.0,2019,6,22,420,0,449.9
0,4,20.0,2019,6,22,420,0,499.9
0,4,20.0,2019,6,22,680,1,770.2
0,4,20.0,2019,6,22,885,1,915.1
0,4,20.0,2019,6,22,1020,1,722.5
0,4,21.0,2019,6,23,420,0,319.9
0,4,21.0,2019,6,23,420,0,319.9
0,4,21.0,2019,6,23,420,0,359.9
0,4,21.0,2019,6,23,920,1,1011.0
0,4,21.0,2019,6,23,935,1,608.7
0,4,21.0,2019,6,23,1010,1,1003.4
0,4,22.0,2019,6,24,415,0,359.9
0,4,22.0,2019,6,24,420,0,319.9
0,4,22.0,2019,6,24,420,0,319.9
0,4,22.0,2019,6,24,770,1,655.8
0,4,22.0,2019,6,24,980,1,655.8
0,4,23.0,2019,6,25,420,0,399.9
0,4,23.0,2019,6,25,420,0,399.9
0,4,23.0,2019,6,25,420,0,399.9
0,4,23.0,2019,6,25,680,1,698.7
0,4,23.0,2019,6,25,755,1,980.6
0,4,23.0,2019,6,25,925,1,995.8
0,4,23.0,2019,6,25,1020,1,674.9
0,4,24.0,2019,6,26,420,0,629.9
0,4,24.0,2019,6,26,420,0,499.9
0,4,24.0,2019,6,26,850,1,980.9
0,4,25.0,2019,6,27,420,0,699.9
0,4,25.0,2019,6,27,420,0,699.9
0,4,25.0,2019,6,27,420,0,629.9
0,4,25.0,2019,6,27,675,1,1065.8
0,4,25.0,2019,6,27,850,1,825.3
0,4,25.0,2019,6,27,885,1,1002.2
0,4,25.0,2019,6,27,1020,1,1162.5
0,4,25.0,2019,6,27,1085,1,973.3
0,4,27.0,2019,6,29,420,0,629.9
0,4,27.0,2019,6,29,680,1,976.4
0,4,27.0,2019,6,29,1020,1,952.5
0,4,28.0,2019,6,30,420,0,399.9
0,4,28.0,2019,6,30,420,0,359.9
0,4,28.0,2019,6,30,420,0,449.9
0,4,28.0,2019,6,30,770,1,1031.1
0,4,28.0,2019,6,30,920,1,1056.6
0,4,28.0,2019,6,30,935,1,1068.7
0,4,28.0,2019,6,30,980,1,1002.2
0,4,28.0,2019,6,30,1010,1,1056.6
0,4,29.0,2019,7,1,415,0,399.9
0,4,29.0,2019,7,1,420,0,399.9
0,4,29.0,2019,7,1,420,0,359.9
0,4,29.0,2019,7,1,770,1,772.2
0,4,29.0,2019,7,1,980,1,731.7
0,4,30.0,2019,7,2,420,0,319.9
0,4,30.0,2019,7,2,420,0,319.9
0,4,30.0,2019,7,2,420,0,359.9
0,4,30.0,2019,7,2,680,1,998.7
0,4,30.0,2019,7,2,755,1,1003.4
0,4,30.0,2019,7,2,925,1,995.8
0,4,30.0,2019,7,2,1020,1,951.0
0,4,31.0,2019,7,3,420,0,399.9
0,4,31.0,2019,7,3,420,0,399.9
0,4,31.0,2019,7,3,835,1,1056.6
0,4,31.0,2019,7,3,850,1,850.9
0,4,31.0,2019,7,3,925,1,1056.6
0,4,32.0,2019,7,4,420,0,279.9
0,4,32.0,2019,7,4,420,0,239.9
0,4,32.0,2019,7,4,420,0,239.9
0,4,32.0,2019,7,4,675,1,621.1
0,4,32.0,2019,7,4,680,1,812.5
0,4,32.0,2019,7,4,850,1,730.9
0,4,32.0,2019,7,4,885,1,551.7
0,4,32.0,2019,7,4,1020,1,764.9
0,4,32.0,2019,7,4,1085,1,540.1
0,4,33.0,2019,7,5,420,0,319.9
0,4,33.0,2019,7,5,420,0,319.9
0,4,33.0,2019,7,5,680,1,533.0
0,4,34.0,2019,7,6,420,0,239.9
0,4,34.0,2019,7,6,420,0,319.9
0,4,34.0,2019,7,6,680,1,632.5
0,4,34.0,2019,7,6,885,1,795.1
0,4,34.0,2019,7,6,1020,1,584.9
0,4,35.0,2019,7,7,420,0,194.9
0,4,35.0,2019,7,7,420,0,239.9
0,4,35.0,2019,7,7,420,0,194.9
0,4,35.0,2019,7,7,770,1,528.9
0,4,35.0,2019,7,7,920,1,396.2
0,4,35.0,2019,7,7,935,1,561.0
0,4,35.0,2019,7,7,980,1,413.3
0,4,35.0,2019,7,7,1010,1,388.6
0,4,36.0,2019,7,8,415,0,194.9
0,4,36.0,2019,7,8,420,0,194.9
0,4,36.0,2019,7,8,420,0,239.9
0,4,36.0,2019,7,8,770,1,488.6
0,4,36.0,2019,7,8,980,1,488.6
0,4,37.0,2019,7,9,420,0,194.9
0,4,37.0,2019,7,9,420,0,194.9
0,4,37.0,2019,7,9,420,0,239.9
0,4,37.0,2019,7,9,680,1,611.0
0,4,37.0,2019,7,9,755,1,410.6
0,4,37.0,2019,7,9,925,1,410.6
0,4,37.0,2019,7,9,1020,1,551.4
0,4,38.0,2019,7,10,420,0,194.9
0,4,38.0,2019,7,10,420,0,194.9
0,4,38.0,2019,7,10,835,1,433.4
0,4,38.0,2019,7,10,850,1,369.6
0,4,38.0,2019,7,10,925,1,433.4
0,4,39.0,2019,7,11,420,0,194.9
0,4,39.0,2019,7,11,420,0,239.9
0,4,39.0,2019,7,11,420,0,194.9
0,4,39.0,2019,7,11,675,1,383.3
0,4,39.0,2019,7,11,680,1,611.0
0,4,39.0,2019,7,11,850,1,591.0
0,4,39.0,2019,7,11,885,1,360.1
0,4,39.0,2019,7,11,1020,1,587.2
0,4,39.0,2019,7,11,1085,1,348.6
0,4,40.0,2019,7,12,420,0,194.9
0,4,40.0,2019,7,12,420,0,279.9
0,4,40.0,2019,7,12,680,1,728.0
0,4,41.0,2019,7,13,420,0,239.9
0,4,41.0,2019,7,13,420,0,239.9
0,4,41.0,2019,7,13,680,1,497.2
0,4,41.0,2019,7,13,1020,1,473.3
0,4,42.0,2019,7,14,420,0,194.9
0,4,42.0,2019,7,14,420,0,194.9
0,4,42.0,2019,7,14,770,1,523.3
0,4,42.0,2019,7,14,920,1,418.2
0,4,42.0,2019,7,14,935,1,551.4
0,4,42.0,2019,7,14,980,1,488.6
0,4,42.0,2019,7,14,1010,1,410.6
0,4,43.0,2019,7,15,415,0,179.9
0,4,43.0,2019,7,15,420,0,179.9
0,4,43.0,2019,7,15,420,0,179.9
0,4,43.0,2019,7,15,770,1,408.6
0,4,43.0,2019,7,15,980,1,373.9
0,4,44.0,2019,7,16,420,0,179.9
0,4,44.0,2019,7,16,420,0,179.9
0,4,44.0,2019,7,16,420,0,179.9
0,4,44.0,2019,7,16,680,1,551.4
0,4,44.0,2019,7,16,755,1,410.6
0,4,44.0,2019,7,16,925,1,410.6
0,4,44.0,2019,7,16,1020,1,515.5
0,4,45.0,2019,7,17,420,0,179.9
0,4,45.0,2019,7,17,420,0,159.9
0,4,45.0,2019,7,17,835,1,403.4
0,4,45.0,2019,7,17,850,1,323.2
0,4,45.0,2019,7,17,925,1,357.7
0,4,46.0,2019,7,18,420,0,169.9
0,4,46.0,2019,7,18,420,0,179.9
0,4,46.0,2019,7,18,420,0,194.9
0,4,46.0,2019,7,18,675,1,367.0
0,4,46.0,2019,7,18,680,1,555.5
0,4,46.0,2019,7,18,850,1,363.2
0,4,46.0,2019,7,18,885,1,378.6
0,4,46.0,2019,7,18,1020,1,555.5
0,4,46.0,2019,7,18,1085,1,390.1
0,4,47.0,2019,7,19,420,0,194.9
0,4,47.0,2019,7,19,420,0,239.9
0,4,47.0,2019,7,19,680,1,712.2
0,4,48.0,2019,7,20,420,0,194.9
0,4,48.0,2019,7,20,420,0,239.9
0,4,48.0,2019,7,20,680,1,501.4
0,4,48.0,2019,7,20,885,1,408.2
0,4,48.0,2019,7,20,1020,1,465.5
0,4,49.0,2019,7,21,420,0,169.9
0,4,49.0,2019,7,21,420,0,179.9
0,4,49.0,2019,7,21,420,0,169.9
0,4,49.0,2019,7,21,770,1,360.1
0,4,49.0,2019,7,21,920,1,508.2
0,4,49.0,2019,7,21,935,1,465.5
0,4,49.0,2019,7,21,980,1,313.9
0,4,49.0,2019,7,21,1010,1,500.6
0,4,50.0,2019,7,22,415,0,169.9
0,4,50.0,2019,7,22,420,0,179.9
0,4,50.0,2019,7,22,420,0,159.9
0,4,50.0,2019,7,22,770,1,390.1
0,4,50.0,2019,7,22,980,1,343.9
0,4,51.0,2019,7,23,420,0,159.9
0,4,51.0,2019,7,23,420,0,159.9
0,4,51.0,2019,7,23,420,0,159.9
0,4,51.0,2019,7,23,680,1,465.5
0,4,51.0,2019,7,23,755,1,432.7
0,4,51.0,2019,7,23,925,1,432.7
0,4,51.0,2019,7,23,1020,1,453.6
0,4,52.0,2019,7,24,420,0,169.9
0,4,52.0,2019,7,24,420,0,159.9
0,4,52.0,2019,7,24,835,1,432.7
0,4,52.0,2019,7,24,850,1,310.3
0,4,52.0,2019,7,24,925,1,432.7
0,4,53.0,2019,7,25,420,0,179.9
0,4,53.0,2019,7,25,420,0,194.9
0,4,53.0,2019,7,25,420,0,159.9
0,4,53.0,2019,7,25,675,1,427.0
0,4,53.0,2019,7,25,680,1,707.6
0,4,53.0,2019,7,25,850,1,350.3
0,4,53.0,2019,7,25,885,1,450.1
0,4,53.0,2019,7,25,1020,1,683.6
0,4,53.0,2019,7,25,1085,1,403.9
0,4,54.0,2019,7,26,420,0,169.9
0,4,54.0,2019,7,26,420,0,179.9
0,4,54.0,2019,7,26,680,1,516.4
0,4,55.0,2019,7,27,420,0,179.9
0,4,55.0,2019,7,27,420,0,239.9
0,4,55.0,2019,7,27,680,1,515.5
0,4,55.0,2019,7,27,885,1,408.2
0,4,55.0,2019,7,27,1020,1,515.5
0,4,56.0,2019,7,28,420,0,179.9
0,4,56.0,2019,7,28,420,0,169.9
0,4,56.0,2019,7,28,420,0,169.9
0,4,56.0,2019,7,28,770,1,420.1
0,4,56.0,2019,7,28,920,1,410.6
0,4,56.0,2019,7,28,935,1,453.6
0,4,56.0,2019,7,28,980,1,373.9
0,4,56.0,2019,7,28,1010,1,387.7
0,4,57.0,2019,7,29,415,0,169.9
0,4,57.0,2019,7,29,420,0,179.9
0,4,57.0,2019,7,29,420,0,169.9
0,4,57.0,2019,7,29,770,1,343.9
0,4,57.0,2019,7,29,980,1,343.9
0,4,58.0,2019,7,30,420,0,179.9
0,4,58.0,2019,7,30,420,0,179.9
0,4,58.0,2019,7,30,420,0,179.9
0,4,58.0,2019,7,30,680,1,515.5
0,4,58.0,2019,7,30,755,1,522.7
0,4,58.0,2019,7,30,925,1,545.6
0,4,58.0,2019,7,30,1020,1,503.6
0,4,59.0,2019,7,31,420,0,239.9
0,4,59.0,2019,7,31,835,1,433.4
0,4,59.0,2019,7,31,850,1,356.8
0,4,59.0,2019,7,31,925,1,433.4
0,4,60.0,2019,8,1,420,0,239.9
0,4,60.0,2019,8,1,420,0,239.9
0,4,60.0,2019,8,1,420,0,239.9
0,4,60.0,2019,8,1,675,1,517.0
0,4,60.0,2019,8,1,680,1,605.5
0,4,60.0,2019,8,1,850,1,396.8
0,4,60.0,2019,8,1,885,1,540.1
0,4,60.0,2019,8,1,1020,1,593.6
0,4,60.0,2019,8,1,1085,1,493.9
0,4,61.0,2019,8,2,420,0,239.9
0,4,61.0,2019,8,2,420,0,279.9
0,4,61.0,2019,8,2,680,1,470.8
0,4,61.0,2019,8,2,885,1,396.8
0,4,62.0,2019,8,3,420,0,239.9
0,4,62.0,2019,8,3,420,0,239.9
0,4,62.0,2019,8,3,680,1,527.6
0,4,62.0,2019,8,3,885,1,342.5
0,4,62.0,2019,8,3,1020,1,515.5
0,4,63.0,2019,8,4,420,0,194.9
0,4,63.0,2019,8,4,420,0,194.9
0,4,63.0,2019,8,4,420,0,194.9
0,4,63.0,2019,8,4,770,1,473.3
0,4,63.0,2019,8,4,865,1,342.5
0,4,63.0,2019,8,4,920,1,410.6
0,4,63.0,2019,8,4,935,1,453.6
0,4,63.0,2019,8,4,980,1,403.9
0,4,63.0,2019,8,4,1010,1,410.6
0,4,64.0,2019,8,5,415,0,194.9
0,4,64.0,2019,8,5,420,0,239.9
0,4,64.0,2019,8,5,420,0,194.9
0,4,64.0,2019,8,5,770,1,343.9
0,4,64.0,2019,8,5,885,1,382.5
0,4,64.0,2019,8,5,980,1,343.9
0,4,65.0,2019,8,6,420,0,194.9
0,4,65.0,2019,8,6,420,0,194.9
0,4,65.0,2019,8,6,420,0,194.9
0,4,65.0,2019,8,6,680,1,453.6
0,4,65.0,2019,8,6,755,1,380.6
0,4,65.0,2019,8,6,885,1,422.5
0,4,65.0,2019,8,6,925,1,380.6
0,4,65.0,2019,8,6,1020,1,441.7
0,4,66.0,2019,8,7,420,0,239.9
0,4,66.0,2019,8,7,420,0,194.9
0,4,66.0,2019,8,7,835,1,478.4
0,4,66.0,2019,8,7,850,1,422.5
0,4,66.0,2019,8,7,925,1,478.4
0,4,67.0,2019,8,8,420,0,239.9
0,4,67.0,2019,8,8,420,0,279.9
0,4,67.0,2019,8,8,420,0,239.9
0,4,67.0,2019,8,8,675,1,397.0
0,4,67.0,2019,8,8,680,1,515.5
0,4,67.0,2019,8,8,850,1,382.5
0,4,67.0,2019,8,8,885,1,420.1
0,4,67.0,2019,8,8,1020,1,515.5
0,4,67.0,2019,8,8,1085,1,373.9
0,4,68.0,2019,8,9,420,0,279.9
0,4,68.0,2019,8,9,420,0,319.9
0,4,68.0,2019,8,9,680,1,493.6
0,4,68.0,2019,8,9,885,1,422.5
0,4,69.0,2019,8,10,420,0,279.9
0,4,69.0,2019,8,10,420,0,319.9
0,4,69.0,2019,8,10,680,1,489.5
0,4,69.0,2019,8,10,885,1,488.2
0,4,69.0,2019,8,10,1020,1,465.5
0,4,70.0,2019,8,11,420,0,239.9
0,4,70.0,2019,8,11,420,0,239.9
0,4,70.0,2019,8,11,420,0,239.9
0,4,70.0,2019,8,11,770,1,383.3
0,4,70.0,2019,8,11,865,1,435.3
0,4,70.0,2019,8,11,920,1,350.6
0,4,70.0,2019,8,11,935,1,441.7
0,4,70.0,2019,8,11,980,1,313.9
0,4,70.0,2019,8,11,1010,1,350.6
0,4,71.0,2019,8,12,415,0,279.9
0,4,71.0,2019,8,12,420,0,279.9
0,4,71.0,2019,8,12,420,0,279.9
0,4,71.0,2019,8,12,770,1,403.9
0,4,71.0,2019,8,12,885,1,422.5
0,4,71.0,2019,8,12,980,1,403.9
0,4,72.0,2019,8,13,420,0,319.9
0,4,72.0,2019,8,13,420,0,279.9
0,4,72.0,2019,8,13,420,0,279.9
0,4,72.0,2019,8,13,680,1,383.6
0,4,72.0,2019,8,13,755,1,320.6
0,4,72.0,2019,8,13,885,1,422.5
0,4,72.0,2019,8,13,925,1,320.6
0,4,72.0,2019,8,13,1020,1,371.7
0,4,73.0,2019,8,14,420,0,319.9
0,4,73.0,2019,8,14,835,1,403.4
0,4,73.0,2019,8,14,850,1,422.5
0,4,73.0,2019,8,14,925,1,403.4
0,4,74.0,2019,8,15,420,0,319.9
0,4,74.0,2019,8,15,420,0,319.9
0,4,74.0,2019,8,15,420,0,319.9
0,4,74.0,2019,8,15,675,1,427.0
0,4,74.0,2019,8,15,680,1,515.5
0,4,74.0,2019,8,15,850,1,422.5
0,4,74.0,2019,8,15,885,1,450.1
0,4,74.0,2019,8,15,1020,1,527.6
0,4,74.0,2019,8,15,1085,1,403.9
0,4,75.0,2019,8,16,420,0,359.9
0,4,75.0,2019,8,16,420,0,399.9
0,4,75.0,2019,8,16,680,1,636.2
0,4,75.0,2019,8,16,885,1,435.3
0,4,76.0,2019,8,17,420,0,319.9
0,4,76.0,2019,8,17,420,0,359.9
0,4,76.0,2019,8,17,680,1,465.5
0,4,76.0,2019,8,17,885,1,488.2
0,4,76.0,2019,8,17,1020,1,465.5
0,4,77.0,2019,8,18,420,0,319.9
0,4,77.0,2019,8,18,420,0,319.9
0,4,77.0,2019,8,18,420,0,319.9
0,4,77.0,2019,8,18,770,1,313.9
0,4,77.0,2019,8,18,865,1,448.2
0,4,77.0,2019,8,18,920,1,320.6
0,4,77.0,2019,8,18,935,1,368.3
0,4,77.0,2019,8,18,980,1,313.9
0,4,77.0,2019,8,18,1010,1,320.6
0,4,78.0,2019,8,19,415,0,319.9
0,4,78.0,2019,8,19,420,0,319.9
0,4,78.0,2019,8,19,420,0,319.9
0,4,78.0,2019,8,19,770,1,373.9
0,4,78.0,2019,8,19,885,1,435.3
0,4,78.0,2019,8,19,980,1,373.9
0,4,79.0,2019,8,20,420,0,319.9
0,4,79.0,2019,8,20,420,0,319.9
0,4,79.0,2019,8,20,420,0,319.9
0,4,79.0,2019,8,20,680,1,332.2
0,4,79.0,2019,8,20,755,1,380.6
0,4,79.0,2019,8,20,885,1,475.3
0,4,79.0,2019,8,20,925,1,380.6
0,4,79.0,2019,8,20,1020,1,352.6
0,4,80.0,2019,8,21,420,0,359.9
0,4,80.0,2019,8,21,420,0,359.9
0,4,80.0,2019,8,21,835,1,403.4
0,4,80.0,2019,8,21,850,1,488.2
0,4,80.0,2019,8,21,925,1,403.4
0,4,81.0,2019,8,22,420,0,319.9
0,4,81.0,2019,8,22,420,0,359.9
0,4,81.0,2019,8,22,420,0,319.9
0,4,81.0,2019,8,22,675,1,367.0
0,4,81.0,2019,8,22,680,1,370.4
0,4,81.0,2019,8,22,850,1,501.0
0,4,81.0,2019,8,22,885,1,390.1
0,4,81.0,2019,8,22,1020,1,370.4
0,4,81.0,2019,8,22,1085,1,343.9
0,4,82.0,2019,8,23,420,0,359.9
0,4,82.0,2019,8,23,420,0,399.9
0,4,82.0,2019,8,23,680,1,403.4
0,4,82.0,2019,8,23,885,1,541.0
0,4,83.0,2019,8,24,420,0,319.9
0,4,83.0,2019,8,24,420,0,399.9
0,4,83.0,2019,8,24,680,1,389.7
0,4,83.0,2019,8,24,885,1,553.9
0,4,83.0,2019,8,24,1020,1,400.4
0,4,84.0,2019,8,25,420,0,319.9
0,4,84.0,2019,8,25,420,0,319.9
0,4,84.0,2019,8,25,420,0,319.9
0,4,84.0,2019,8,25,770,1,383.3
0,4,84.0,2019,8,25,865,1,566.7
0,4,84.0,2019,8,25,920,1,336.2
0,4,84.0,2019,8,25,935,1,381.0
0,4,84.0,2019,8,25,980,1,412.2
0,4,84.0,2019,8,25,1010,1,351.4
0,4,85.0,2019,8,26,415,0,319.9
0,4,85.0,2019,8,26,420,0,359.9
0,4,85.0,2019,8,26,420,0,319.9
0,4,85.0,2019,8,26,770,1,343.9
0,4,85.0,2019,8,26,885,1,488.2
0,4,85.0,2019,8,26,980,1,343.9
0,4,86.0,2019,8,27,420,0,319.9
0,4,86.0,2019,8,27,420,0,359.9
0,4,86.0,2019,8,27,420,0,319.9
0,4,86.0,2019,8,27,680,1,366.7
0,4,86.0,2019,8,27,755,1,320.6
0,4,86.0,2019,8,27,885,1,528.2
0,4,86.0,2019,8,27,925,1,320.6
0,4,86.0,2019,8,27,1020,1,353.5
0,4,87.0,2019,8,28,420,0,359.9
0,4,87.0,2019,8,28,420,0,359.9
0,4,87.0,2019,8,28,835,1,343.4
0,4,87.0,2019,8,28,850,1,568.2
0,4,87.0,2019,8,28,925,1,343.4
0,4,88.0,2019,8,29,420,0,359.9
0,4,88.0,2019,8,29,420,0,359.9
0,4,88.0,2019,8,29,420,0,359.9
0,4,88.0,2019,8,29,675,1,367.0
0,4,88.0,2019,8,29,680,1,381.0
0,4,88.0,2019,8,29,850,1,541.0
0,4,88.0,2019,8,29,885,1,390.1
0,4,88.0,2019,8,29,1020,1,488.2
0,4,88.0,2019,8,29,1085,1,355.4
